Input_SMILES,Predicted_SMILES,Tanimoto_Score,Input_Complexity,Pred_Complexity,Complexity_Ratio
O=C(O)c1ccc(Cl)cc1,CC=C(O)c1ccc(Cl)cc1,0.5,16.0,17.0,1.0625
O=C(O)Cc1cccc(Br)c1,CC=C(O)c1ccc(Cl)cc1,0.1316,18.5,17.0,0.918918918918919
O=C(O)COc1ccc(Br)cc1,CC=C(O)c1ccc(Cl)cc1,0.1351,21.0,17.0,0.8095238095238095
CON(C)C(=O)Nc1ccc(F)cc1,CC(C)C(=O)N(cc1)cc1,0.122,21.5,16.0,0.7441860465116279
CC(=O)NNC(=O)Nc1cccc(Br)c1,CC(O)C(=O)c1ccc(C)cc1,0.1591,21.0,19.5,0.9285714285714286
CC(=O)NNC(=O)Nc1cccc(Cl)c1,CC(O)C(=O)c1ccc(C)cc1,0.1591,21.0,19.5,0.9285714285714286
CN(C)C(=O)Oc1cccc(Cl)c1,CC(C)C(O)c1ccc(C)cc1,0.119,19.0,19.5,1.0263157894736843
O=C(O)COc1ccc(I)cc1,CC=C(O)c1ccc(Cl)cc1,0.1351,21.0,17.0,0.8095238095238095
O=C(O)c1cccc(I)c1,CC=C(O)c1ccc(Cl)cc1,0.1765,16.0,17.0,1.0625
O=C(O)Cc1ccc(Br)cc1,CC=C(O)c1ccc(Cl)cc1,0.1471,18.5,17.0,0.918918918918919
O=C(O)c1cc(Cl)ccc1O,CC=C(O)c1ccc(Cl)cc1,0.2812,17.0,17.0,1.0
CNC(=O)N(C)C(=O)Nc1cc(OC)ccc1F,CC(=O)C(C)C(=O)c1ccc(C)cc1,0.14,25.5,23.0,0.9019607843137255
CNC(=O)Oc1cccc(Br)c1,CC(=O)c1ccc(C)cc1,0.1842,18.0,16.0,0.8888888888888888
O=C(O)c1ccc(I)cc1,CC=C(O)c1ccc(Cl)cc1,0.2414,16.0,17.0,1.0625
O=c1ssc2ccccc12,CC=Cc1ccccc1,0.1667,19.0,15.0,0.7894736842105263
O=C(O)COc1cccc(Cl)c1,CC=C(O)c1ccc(Cl)cc1,0.2105,21.0,17.0,0.8095238095238095
O=C(O)Cc1ccc(I)cc1,CC=C(O)c1ccc(Cl)cc1,0.1471,18.5,17.0,0.918918918918919
NC(=O)c1ccc(Cl)nn1,CC(=O)C(cc1)cc1,0.1212,16.0,11.5,0.71875
NC(=S)c1ccc(Cl)cc1,CC(=O)C(cc1)cc1,0.0645,16.0,11.5,0.71875
CN(C)C(=O)Nc1ccc(Br)cc1,CC(C)C(=O)N(cc1)cc1,0.1351,19.0,16.0,0.8421052631578947
NC(=O)c1ccc(I)cc1,CC(=O)C(cc1)cc1,0.1379,16.0,11.5,0.71875
CN(C)C(=O)Oc1ccc(Cl)cc1,CC(C)C(=O)N(cc1)cc1,0.1351,19.0,16.0,0.8421052631578947
O=C(O)c1cccc(Br)c1,CC=C(O)c1ccc(Cl)cc1,0.1765,16.0,17.0,1.0625
CN(C)C(=O)Nc1ccc(Cl)cc1,CC(C)C(=O)N(cc1)cc1,0.1351,19.0,16.0,0.8421052631578947
O=C(O)c1cccc(Cl)c1,CC=C(O)c1ccc(Cl)cc1,0.2903,16.0,17.0,1.0625
O=C(O)c1ccc(Br)cc1,CC=C(O)c1ccc(Cl)cc1,0.2414,16.0,17.0,1.0625
CC(C)OC(=O)Nc1cccc(Cl)c1,CC(C)C(=O)c1ccc(C)cc1,0.2143,21.5,19.5,0.9069767441860465
CCN1C(=O)C(=O)c2c(Cl)cccc2C1=O,CC(=O)C(O)c1ccc(NC)cc1C,0.0926,24.0,23.0,0.9583333333333334
O=C(O)Cc1cccc(Cl)c1,CC=C(O)c1ccc(Cl)cc1,0.2286,18.5,17.0,0.918918918918919
O=C(O)c1ccc(CO)cc1,CC=C(O)c1ccc(Cl)cc1,0.2258,18.5,17.0,0.918918918918919
CC(=O)c1ccc(Br)cc1,CC(O)C(cc1)cc1,0.1,16.0,11.5,0.71875
NC(=O)c1ccc(Br)cc1,CC(=O)C(cc1)cc1,0.1379,16.0,11.5,0.71875
COC(=O)Nc1cccc(Br)c1,CC(=O)c1ccc(C)cc1,0.1892,18.0,16.0,0.8888888888888888
CN(C)C(=O)Oc1ccc(Br)cc1,CC(C)C(O)c1ccc(C)cc1,0.1316,19.0,19.5,1.0263157894736843
NC(=O)Nc1cccc(Cl)c1,CC(=O)c1ccc(C)cc1,0.1667,17.0,16.0,0.9411764705882353
O=C(O)COc1cccc(I)c1,CC=C(O)c1ccc(Cl)cc1,0.122,21.0,17.0,0.8095238095238095
CN(C)C(=O)Nc1cccc(Cl)c1,CC(C)C(=O)N(cc1)cc1,0.15,19.0,16.0,0.8421052631578947
NC(=S)NNC(=O)c1ccc2c(c1)OCO2,CC(=O)C(=O)c1ccc(cc1)C,0.1818,24.0,19.5,0.8125
O=C(O)COc1cccc(Br)c1,CC=C(O)c1ccc(Cl)cc1,0.122,21.0,17.0,0.8095238095238095
O=C(O)c1cc(I)ccc1O,CC=C(O)c1ccc(Cl)cc1,0.1389,17.0,17.0,1.0
O=C(O)c1c(Cl)cccc1Cl,CC=C(O)c1ccc(Cl)cc1,0.2333,17.0,17.0,1.0
CN(C)C(=O)OCc1ccc(I)cc1,CC(C)C(=O)c1ccc(C)cc1,0.175,21.5,19.5,0.9069767441860465
O=C(O)COc1ccc(I)cc1,CC=C(O)c1ccc(Cl)cc1,0.1351,21.0,17.0,0.8095238095238095
O=C(O)Cc1ccc(Br)cc1,CC=C(O)c1ccc(Cl)cc1,0.1471,18.5,17.0,0.918918918918919
O=C1CCC(=O)N1c1cccc(I)c1,CC=C(O)c1ccc(Cl)cc1,0.0732,22.0,17.0,0.7727272727272727
O=C(O)c1cccc(I)c1,CC=C(O)c1ccc(Cl)cc1,0.1765,16.0,17.0,1.0625
O=C(O)c1ccc(CCl)cc1,CC=C(O)c1ccc(Cl)cc1,0.2581,18.5,17.0,0.918918918918919
CN(C)c1ccc(Cl)nn1,CC(C)C(cc1)cc1,0.0645,16.0,11.5,0.71875
O=C(O)COc1cccc(Cl)c1,CC=C(O)c1ccc(Cl)cc1,0.2105,21.0,17.0,0.8095238095238095
CNC(=O)N(C)C(=O)Nc1cc(I)ccc1F,CC(=O)C(C)C(O)c1ccc(C)cc1,0.14,23.0,23.0,1.0
NC(=O)Nc1cccc(Br)c1,CC(=O)c1ccc(NC)cc1,0.2162,17.0,18.5,1.088235294117647
NC(=S)c1ccc(Cl)cc1,CC(=O)N(cc1)cc1,0.0645,16.0,12.5,0.78125
O=C(O)Cc1ccc(I)cc1,CC=C(O)c1ccc(Cl)cc1,0.1471,18.5,17.0,0.918918918918919
O=C(O)c1cc(Cl)ccc1Cl,CC=C(O)c1ccc(Cl)cc1,0.2903,17.0,17.0,1.0
O=C(O)c1ccc(I)cc1,CC=C(O)c1ccc(Cl)cc1,0.2414,16.0,17.0,1.0625
CNC(=O)Oc1cccc(Cl)c1Cl,CC(=O)c1ccc(C)cc1,0.1842,19.0,16.0,0.8421052631578947
CN(C)C(=O)Oc1ccc(F)cc1,CC(C)C(=O)N(cc1)cc1,0.1351,19.0,16.0,0.8421052631578947
NC(=O)c1ccc(Cl)nn1,CC(=O)C(cc1)cc1,0.1212,16.0,11.5,0.71875
CN(C)C(=O)Nc1ccc(F)cc1,CC(C)C(=O)N(cc1)cc1,0.1351,19.0,16.0,0.8421052631578947
NC(=O)c1cccc(Br)c1,CC(=O)C(cc1)cc1,0.1212,16.0,11.5,0.71875
CC(=O)OCOC(=O)N(C)N=Nc1ccc(C#N)cc1,CC(O)N(O)c1ccc(C)C(C(Cl)N)cc1,0.0735,30.5,22.5,0.7377049180327869
CON(C)C(=O)Nc1ccc(Br)cc1,CC(C)C(=O)N(cc1)cc1,0.122,21.5,16.0,0.7441860465116279
NC(=O)c1ccc(I)cc1,CC(=O)C(cc1)cc1,0.1379,16.0,11.5,0.71875
O=C(O)c1cccc(Br)c1,CC=C(O)c1ccc(Cl)cc1,0.1765,16.0,17.0,1.0625
CN(C)C(=O)OCc1ccc(F)cc1,CC(C)C(=O)c1ccc(C)cc1,0.175,21.5,19.5,0.9069767441860465
O=C(O)c1ccc(Br)cc1,CC=C(O)c1ccc(Cl)cc1,0.2414,16.0,17.0,1.0625
O=C(O)c1cc(Br)ccc1O,CC=C(O)c1ccc(Cl)cc1,0.1389,17.0,17.0,1.0
CN(C)C(=O)Nc1ccc(Cl)cc1,CC(C)C(=O)N(cc1)cc1,0.1351,19.0,16.0,0.8421052631578947
CCN1C(=O)C(=O)c2c(Cl)cccc2C1=O,CC(=O)C(O)c1ccc(NC)cc1O,0.0926,24.0,23.0,0.9583333333333334
O=C(O)c1ccc(CO)cc1,CC=C(O)c1ccc(Cl)cc1,0.2258,18.5,17.0,0.918918918918919
O=C(O)Cc1cccc(Cl)c1,CC=C(O)c1ccc(Cl)cc1,0.2286,18.5,17.0,0.918918918918919
NC(=O)c1ccc(N)cc1,CC(=O)C(cc1)cc1,0.1429,16.0,11.5,0.71875
COC(=O)Nc1cccc(Br)c1,CC(=O)c1ccc(C)cc1,0.1892,18.0,16.0,0.8888888888888888
CN(C)C(=O)Oc1cccc(F)c1,CC(C)C(O)N(cc1)cc1,0.0976,19.0,17.5,0.9210526315789473
NC(=O)c1ccc(Br)cc1,CC(=O)C(cc1)cc1,0.1379,16.0,11.5,0.71875
CC(=O)c1ccc(Br)cc1,CC(O)N(cc1)cc1,0.1,16.0,14.0,0.875
CCN1C(=O)C(=O)c2c(OC)cccc2C1=O,CC(=O)C(O)c1ccc(C)cc1O,0.0943,26.5,20.5,0.7735849056603774
CC(=O)NNC(=O)Nc1cccc(F)c1,CC(O)C(=O)c1ccc(C)cc1,0.1591,21.0,19.5,0.9285714285714286
O=C(O)COc1cccc(I)c1,CC=C(O)c1ccc(Cl)cc1,0.122,21.0,17.0,0.8095238095238095
O=C(O)COc1ccc(Cl)cc1,CC=C(O)c1ccc(Cl)cc1,0.3125,21.0,17.0,0.8095238095238095
CC(C)OC(=O)c1c(O)cccc1O,CC(C)C(=O)c1ccc(C)cc1,0.2647,21.5,19.5,0.9069767441860465
O=C(O)Cc1cccc(I)c1,CC=C(O)c1ccc(Cl)cc1,0.1316,18.5,17.0,0.918918918918919
COC(=O)c1cccc(NC(C)=O)c1,CC(=O)c1ccc(C(=C)O)cc1,0.2368,21.5,19.5,0.9069767441860465
O=C(O)c1ccc(Cl)cc1,CC=C(O)c1ccc(Cl)cc1,0.5,16.0,17.0,1.0625
O=C(O)Cc1cccc(Br)c1,CC=C(O)c1ccc(Cl)cc1,0.1316,18.5,17.0,0.918918918918919
COC(=O)Nc1cccc(I)c1,CC(=O)c1ccc(C)cc1,0.1892,18.0,16.0,0.8888888888888888
O=C(O)COc1ccc(Br)cc1,CC=C(O)c1ccc(Cl)cc1,0.1351,21.0,17.0,0.8095238095238095
CC(=O)NNC(=O)Nc1ccc(F)cc1,CC(O)C(=O)C(cc1)cc1,0.125,21.0,15.0,0.7142857142857143
CC(=O)NNC(=O)Nc1cccc(Cl)c1,CC(O)C(=O)C(cc1)cc1,0.1136,21.0,15.0,0.7142857142857143
O=C(O)COc1ccc(Cl)cc1Cl,CC=C(O)c1ccc(Cl)cc1,0.2432,22.0,17.0,0.7727272727272727
CN(C)C(=O)Oc1cccc(Cl)c1,CC(C)C(=O)N(cc1)cc1,0.15,19.0,16.0,0.8421052631578947
O=C(O)COc1ccc(I)cc1,CC=C(O)c1ccc(Cl)cc1,0.1351,21.0,17.0,0.8095238095238095
CON(C)C(=O)Nc1cccc(F)c1,CC(C)C(O)N(cc1)cc1,0.0889,21.5,17.5,0.813953488372093
O=C(O)Cc1ccc(Br)cc1,CC=C(O)c1ccc(Cl)cc1,0.1471,18.5,17.0,0.918918918918919
Nc1ccc(cc1)c2ccc(cc2)S(=O)(=O)N,COc1ccc(cc1)S(Cl)S(=O)(=O)N,0.2105,29.0,23.0,0.7931034482758621
O=C(O)c1cccc(I)c1,CC=C(O)c1ccc(Cl)cc1,0.1765,16.0,17.0,1.0625
O=C(O)c1cc(Cl)ccc1O,CC=C(O)c1ccc(Cl)cc1,0.2812,17.0,17.0,1.0
CNC(=O)N(C)C(=O)Nc1cc(I)ccc1F,CC(=O)c1ccc(C)C(=O)N(C)cc1,0.1296,23.0,17.5,0.7608695652173914
CNC(=O)Oc1cccc(I)c1,CC(=O)c1ccc(NC)cc1,0.2308,18.0,18.5,1.0277777777777777
CN(C)c1ccc(Cl)nn1,CC(C)C(cc1)cc1,0.0645,16.0,11.5,0.71875
O=C(O)Cc1ccc(I)cc1,CC=C(O)c1ccc(Cl)cc1,0.1471,18.5,17.0,0.918918918918919
COC(=O)c1cccc(C)c1,CC(=O)c1ccc(C)cc1,0.3226,17.0,16.0,0.9411764705882353
NC(=S)c1ccc(Cl)cc1,CC(=O)N(cc1)cc1,0.0645,16.0,12.5,0.78125
NC(=O)c1ccc(Cl)nn1,CC(=O)C(cc1)cc1,0.1212,16.0,11.5,0.71875
NC(=O)c1ccc(Cl)cc1,CC(=O)N(cc1)cc1,0.1379,16.0,12.5,0.78125
O=C(O)c1cc(Cl)ccc1Cl,CC=C(O)c1ccc(Cl)cc1,0.2903,17.0,17.0,1.0
NNC(=O)Nc1ccc(Cl)cc1,CC(=O)c1ccc(C)cc1,0.1765,18.0,16.0,0.8888888888888888
CN(C)C(=O)Oc1ccc(Cl)cc1,CC(C)C(=O)N(cc1)cc1,0.1351,19.0,16.0,0.8421052631578947
Nc1ccc(cc1)S(=O)(=O)N,COc1ccc(cc1)S(=O)(=O)N,0.52,17.0,19.5,1.1470588235294117
O=C(O)c1ccc(I)cc1,CC=C(O)c1ccc(Cl)cc1,0.2414,16.0,17.0,1.0625
NNC(=O)c1ccc(Br)cc1,CC(=O)N(cc1)cc1,0.125,17.0,12.5,0.7352941176470589
CON(C)C(=O)Nc1ccc(Br)cc1,CC(C)C(=O)N(cc1)cc1,0.122,21.5,16.0,0.7441860465116279
NC(=O)c1ccc(I)cc1,CC(=O)C(cc1)cc1,0.1379,16.0,11.5,0.71875
O=C(O)c1cc(Br)ccc1O,CC=C(O)c1ccc(Cl)cc1,0.1389,17.0,17.0,1.0
O=C(O)c1cccc(Br)c1,CC=C(O)c1ccc(Cl)cc1,0.1765,16.0,17.0,1.0625
CC(=O)Oc1cccc(Cl)c1,CC(O)c1ccc(C)cc1,0.1351,17.0,16.0,0.9411764705882353
CC(C)OC(=O)Nc1cccc(Cl)c1,CC(C)C(=O)c1ccc(C)cc1,0.2143,21.5,19.5,0.9069767441860465
CC(=O)c1cccc(OCC(=O)O)c1,CC(O)c1ccc(C(=O)O)cc1,0.2195,24.5,19.5,0.7959183673469388
CN(C)C(=O)Nc1ccc(Cl)cc1,CC(C)C(=O)N(cc1)cc1,0.1351,19.0,16.0,0.8421052631578947
O=C(O)c1ccc(Br)cc1,CC=C(O)c1ccc(Cl)cc1,0.2414,16.0,17.0,1.0625
O=C(O)c1cccc(Cl)c1,CC=C(O)c1ccc(Cl)cc1,0.2903,16.0,17.0,1.0625
NC(=O)c1ccc(N)cc1,CC(=O)C(cc1)cc1,0.1429,16.0,11.5,0.71875
CON(C)C(=O)Nc1ccc(N)cc1,CC(C)C(=O)N(cc1)cc1,0.122,21.5,16.0,0.7441860465116279
O=C1CCC(=O)N1c1ccc(Br)cc1,CC=C(O)c1ccc(Cl)cc1,0.0811,22.0,17.0,0.7727272727272727
CON(C)C(=O)Nc1ccc(Cl)cc1,CC(C)C(=O)N(cc1)cc1,0.122,21.5,16.0,0.7441860465116279
CN(C)C(=O)Oc1cccc(F)c1,CC(C)C(=O)N(cc1)cc1,0.15,19.0,16.0,0.8421052631578947
O=C(O)COc1cccc(-c2ccccc2)c1,CC=C(O)c1ccc(c2ccccc2)cc1,0.2703,32.0,28.0,0.875
CC(=O)Nc1ccc(Br)cc1,CC(O)N(cc1)cc1,0.0909,17.0,14.0,0.8235294117647058
CCN1C(=O)C(=O)c2c(OC)cccc2C1=O,CC(=O)C(O)c1ccc(C)cc1O,0.0943,26.5,20.5,0.7735849056603774
CNC(=O)N(C)C(=O)Nc1cc(F)ccc1F,CC(=O)C(C)C(=O)N(cc1)cc1,0.1064,23.0,19.5,0.8478260869565217
NC(=O)c1ccc(Br)cc1,CC(=O)N(cc1)cc1,0.1379,16.0,12.5,0.78125
CC(=O)NNC(=O)Nc1cccc(I)c1,CC(O)C(=O)c1ccc(C)cc1,0.1591,21.0,19.5,0.9285714285714286
CN(C)c1cccc(O)c1,CC(C)C(cc1)cc1,0.0645,16.0,11.5,0.71875
O=C(O)COc1ccc(Cl)cc1,CC=C(O)c1ccc(Cl)cc1,0.3125,21.0,17.0,0.8095238095238095
NC(=O)c1ccc(F)cc1,CC(=O)C(cc1)cc1,0.1379,16.0,11.5,0.71875
O=C(O)Cc1cccc(I)c1,CC=C(O)c1ccc(Cl)cc1,0.1316,18.5,17.0,0.918918918918919
CN(C)C(=O)OCc1ccc(Cl)cc1,CC(C)C(=O)c1ccc(C)cc1,0.175,21.5,19.5,0.9069767441860465
CC(C)OC(=O)c1c(O)cccc1O,CC(C)C(=O)c1ccc(C)cc1,0.2647,21.5,19.5,0.9069767441860465
O=C(O)c1ccc(Cl)cc1,CC=C(O)c1ccc(Cl)cc1,0.5,16.0,17.0,1.0625
O=C(O)c1cccc(F)c1,CC=C(O)c1ccc(Cl)cc1,0.1765,16.0,17.0,1.0625
O=C(O)COc1ccc(Br)cc1,CC=C(O)c1ccc(Cl)cc1,0.1351,21.0,17.0,0.8095238095238095
O=C(O)COc1cccc(Br)c1,CC=C(O)c1ccc(Cl)cc1,0.122,21.0,17.0,0.8095238095238095
CC(C)OC(=O)\C=C\c1ccc(O)cc1,CC(C)C(=O)C=C\C(cc1)cc1,0.2143,24.0,18.5,0.7708333333333334
CON(C)C(=O)Nc1ccc(F)cc1,CC(C)C(=O)N(cc1)cc1,0.122,21.5,16.0,0.7441860465116279
O=C(O)c1cc(I)ccc1O,CC=C(O)c1ccc(Cl)cc1,0.1389,17.0,17.0,1.0
O=C(O)COc1ccc(Cl)cc1Cl,CC=C(O)c1ccc(Cl)cc1,0.2432,22.0,17.0,0.7727272727272727
NC(=O)c1ccc(O)cc1,CC(=O)N(cc1)cc1,0.1429,16.0,12.5,0.78125
O=C(O)c1cccc(I)c1,CC=C(O)c1ccc(Cl)cc1,0.1765,16.0,17.0,1.0625
NC(=O)OCc1ccc(Cl)cc1,CC(=O)c1ccc(C)cc1,0.1714,19.5,16.0,0.8205128205128205
O=C(O)Cc1ccc(Br)cc1,CC=C(O)c1ccc(Cl)cc1,0.1471,18.5,17.0,0.918918918918919
CN(C)c1ccc(Cl)nn1,CC(C)C(cc1)cc1,0.0645,16.0,11.5,0.71875
O=C(O)COc1ccc(I)cc1,CC=C(O)c1ccc(Cl)cc1,0.1351,21.0,17.0,0.8095238095238095
CNC(=O)N(C)C(=O)Nc1cc(OC)ccc1F,CC(=O)C(C)C(O)c1ccc(C)cc1,0.1346,25.5,23.0,0.9019607843137255
O=C(O)c1ccc(CCl)cc1,CC=C(O)c1ccc(Cl)cc1,0.2581,18.5,17.0,0.918918918918919
O=C(O)c1cc(Cl)ccc1O,CC=C(O)c1ccc(Cl)cc1,0.2812,17.0,17.0,1.0
NC(=S)c1ccc(Cl)cc1,CC(=O)N(cc1)cc1,0.0645,16.0,12.5,0.78125
NC(=O)c1ccc(Cl)cc1,CC(=O)N(cc1)cc1,0.1379,16.0,12.5,0.78125
O=C(O)COc1cccc(Cl)c1,CC=C(O)c1ccc(Cl)cc1,0.2105,21.0,17.0,0.8095238095238095
O=C(O)c1ccc(I)cc1,CC=C(O)c1ccc(Cl)cc1,0.2414,16.0,17.0,1.0625
O=c1ssc2ccccc12,CC=Cc1ccccc1,0.1667,19.0,15.0,0.7894736842105263
O=C(O)Cc1ccc(I)cc1,CC=C(O)c1ccc(Cl)cc1,0.1471,18.5,17.0,0.918918918918919
CN(C)C(=O)Nc1ccc(Br)cc1,CC(C)C(=O)N(cc1)cc1,0.1351,19.0,16.0,0.8421052631578947
CC(=O)Nc1ccc(Cl)cc1,CC(O)N(cc1)cc1,0.0909,17.0,14.0,0.8235294117647058
NC(=O)c1cccc(Br)c1,CC(=O)C(cc1)cc1,0.1212,16.0,11.5,0.71875
CN(C)C(=O)Oc1ccc(Cl)cc1,CC(C)C(=O)N(cc1)cc1,0.1351,19.0,16.0,0.8421052631578947
CC(=O)c1cccc(Br)c1,CC(O)C(cc1)cc1,0.0882,16.0,11.5,0.71875
CC(=O)c1ccc(F)cc1,CC(O)C(cc1)cc1,0.1,16.0,11.5,0.71875
CN(C)C(=O)Oc1ccc(F)cc1,CC(C)C(=O)N(cc1)cc1,0.1351,19.0,16.0,0.8421052631578947
CC(=O)OCOC(=O)N(C)N=Nc1ccc(C#N)cc1,CC(O)N(O)c1ccc(C)C(C(Cl)N)cc1,0.0735,30.5,22.5,0.7377049180327869
O=C(Nc1ccccc1)NC1CC1,CC=C(O)c1ccccc1C,0.1842,22.5,17.0,0.7555555555555555
NC(=O)c1ccc(Cl)nn1,CC(=O)C(cc1)cc1,0.1212,16.0,11.5,0.71875
NC(=O)c1ccc(I)cc1,CC(=O)C(cc1)cc1,0.1379,16.0,11.5,0.71875
O=C(O)c1cccc(Br)c1,CC=C(O)c1ccc(Cl)cc1,0.1765,16.0,17.0,1.0625
O=C(O)COc1ccc(F)cc1,CC=C(O)c1ccc(Cl)cc1,0.1351,21.0,17.0,0.8095238095238095
O=C(O)c1cc(Br)ccc1O,CC=C(O)c1ccc(Cl)cc1,0.1389,17.0,17.0,1.0
O=C(O)c1ccc(Br)cc1,CC=C(O)c1ccc(Cl)cc1,0.2414,16.0,17.0,1.0625
CC(=O)Oc1cccc(Cl)c1,CC(O)c1ccc(C)cc1,0.1351,17.0,16.0,0.9411764705882353
CON(C)C(=O)Nc1ccc(N)cc1,CC(C)C(=O)N(cc1)cc1,0.122,21.5,16.0,0.7441860465116279
O=C(O)Cc1cccc(Cl)c1,CC=C(O)c1ccc(Cl)cc1,0.2286,18.5,17.0,0.918918918918919
O=C(O)Cc1ccc(Cl)cc1,CC=C(O)c1ccc(Cl)cc1,0.3448,18.5,17.0,0.918918918918919
NC(=O)c1ccc(N)cc1,CC(=O)C(cc1)cc1,0.1429,16.0,11.5,0.71875
O=C(O)c1ccc(CO)cc1,CC=C(O)c1ccc(Cl)cc1,0.2258,18.5,17.0,0.918918918918919
CCN1C(=O)C(=O)c2c(Cl)cccc2C1=O,CC(=O)C(O)c1ccc(Cl)cc1O,0.14,24.0,20.5,0.8541666666666666
CC(=O)c1ccc(Br)cc1,CC(O)N(cc1)cc1,0.1,16.0,14.0,0.875
CC(=O)N(C)c1ccc(O)cc1,CC(O)N(C)C(cc1)cc1,0.1429,18.0,15.0,0.8333333333333334
CON(C)C(=O)Nc1ccc(Cl)cc1,CC(C)C(=O)N(cc1)cc1,0.122,21.5,16.0,0.7441860465116279
NC(=O)c1c(Cl)cccc1Br,CC(=O)c1ccc(C)cc1,0.1714,17.0,16.0,0.9411764705882353
O=C(O)COc1cccc(I)c1,CC=C(O)c1ccc(Cl)cc1,0.122,21.0,17.0,0.8095238095238095
CCC(CC)C(=O)Nc1ccc(cc1)S(=O)(=O)N,CC(C)C(=O)c1ccc(cc1)S(=O)(=O)N,0.4359,30.0,24.0,0.8
O=C(O)c1ccc(Cl)cc1,CC=C(O)c1ccc(Cl)cc1,0.5,16.0,17.0,1.0625
O=C(O)Cc1cccc(Br)c1,CC=C(O)c1ccc(Cl)cc1,0.1316,18.5,17.0,0.918918918918919
CC(=O)Nc1ccc(F)cc1F,CC(O)N(cc1)cc1,0.0811,18.0,14.0,0.7777777777777778
O=C(O)COc1ccc(Br)cc1,CC=C(O)c1ccc(Cl)cc1,0.1351,21.0,17.0,0.8095238095238095
O=C(O)Cc1cccc(I)c1,CC=C(O)c1ccc(Cl)cc1,0.1316,18.5,17.0,0.918918918918919
CN(C)C(=O)OCc1ccc(Br)cc1,CC(C)C(=O)c1ccc(C)cc1,0.175,21.5,19.5,0.9069767441860465
O=C(O)c1cc(I)ccc1O,CC=C(O)c1ccc(Cl)cc1,0.1389,17.0,17.0,1.0
CC(C)OC(=O)\C=C\c1ccc(O)cc1,CC(=C)C(=O)C=C\C(cc1)cc1,0.1556,24.0,18.5,0.7708333333333334
CC(=O)Nc1ccc(cc1)N(=O)=O,CC(O)c1ccc(cc1)C(O)O,0.1389,20.5,19.5,0.9512195121951219
CON(C)C(=O)Nc1cccc(CO)c1,CC(C)C(=O)c1ccc(C)cc1,0.1489,24.0,19.5,0.8125
CC(=O)c1cccc(Cl)c1,CC(O)C(cc1)cc1,0.0882,16.0,11.5,0.71875
NC(=O)Nc1ccc(F)cc1,CC(=O)N(cc1)cc1,0.125,17.0,12.5,0.7352941176470589
O=C(O)c1cccc(F)c1F,CC=C(O)c1ccc(Cl)cc1,0.1429,17.0,17.0,1.0
CC(=O)Oc1c(Cl)cccc1Cl,CC(O)c1ccc(C)cc1,0.1471,18.0,16.0,0.8888888888888888
O=C(O)COc1ccc(I)cc1,CC=C(O)c1ccc(Cl)cc1,0.1351,21.0,17.0,0.8095238095238095
CNC(=O)c1ccc(cc1)C(=O)NO,CC(=O)c1ccc(cc1)C(=O)N,0.3103,21.5,19.5,0.9069767441860465
O=C(O)Cc1ccc(Br)cc1,CC=C(O)c1ccc(Cl)cc1,0.1471,18.5,17.0,0.918918918918919
O=C(O)c1c(Br)cccc1Br,CC=C(O)c1ccc(Cl)cc1,0.1562,17.0,17.0,1.0
Nc1ccc(cc1Cl)S(=O)(=O)N,COc1ccc(cc1)S(=O)(=O)N,0.375,18.0,19.5,1.0833333333333333
Nc1ccc(cc1)c2ccc(cc2)S(=O)(=O)N,COc1ccc(cc1)S(Cl)S(=O)(=O)N,0.2105,29.0,23.0,0.7931034482758621
O=C(O)c1cccc(I)c1,CC=C(O)c1ccc(Cl)cc1,0.1765,16.0,17.0,1.0625
NC(=O)c1c(Br)cccc1Br,CC(=O)c1ccc(C)cc1,0.2,17.0,16.0,0.9411764705882353
CC(C)c1ccc(N)cc1,COc1ccc(C)C(O)cc1,0.0833,16.0,14.5,0.90625
O=C(O)COc1cccc(Cl)c1,CC=C(O)c1ccc(Cl)cc1,0.2105,21.0,17.0,0.8095238095238095
O=C(O)Cc1cccc(F)c1,CC=C(O)c1ccc(Cl)cc1,0.1316,18.5,17.0,0.918918918918919
O=c1ssc2ccccc12,CC=Cc1ccccc1,0.1667,19.0,15.0,0.7894736842105263
CN(C)C(=O)Nc1ccc(Br)cc1,CC(C)C(=O)N(cc1)cc1,0.1351,19.0,16.0,0.8421052631578947
NC(=O)c1ccc(Cl)nn1,CC(=O)C(cc1)cc1,0.1212,16.0,11.5,0.71875
O=C(O)Cc1ccc(I)cc1,CC=C(O)c1ccc(Cl)cc1,0.1471,18.5,17.0,0.918918918918919
NC(=O)c1ccc(Cl)cc1,CC(=O)N(cc1)cc1,0.1379,16.0,12.5,0.78125
COC(=O)c1cccc(C)c1,CC(=O)c1ccc(C)cc1,0.3226,17.0,16.0,0.9411764705882353
CC(=O)c1ccc(Cl)cc1O,CC(O)N(cc1)cc1,0.0857,17.0,14.0,0.8235294117647058
CN(C)c1ccc(Cl)nn1,CC(C)C(cc1)cc1,0.0645,16.0,11.5,0.71875
CN(C)C(=O)Oc1ccc(F)cc1,CC(C)C(=O)N(cc1)cc1,0.1351,19.0,16.0,0.8421052631578947
O=C(O)Cc1ccc(F)cc1,CC=C(O)c1ccc(Cl)cc1,0.1471,18.5,17.0,0.918918918918919
COC(=O)c1ccc(Br)o1,CC(=O)C(cc1)cc1,0.1471,16.0,11.5,0.71875
