Input_SMILES,Predicted_SMILES,Tanimoto_Score,Input_Complexity,Pred_Complexity,Complexity_Ratio
CN(C)C(=O)Nc1ccc(Br)cc1,CC(C)C(=O)N(cc1)cc1,0.1351,19.0,16.0,0.8421052631578947
CCN(CC)C(=O)c1cccc(C)c1,CC(C)C(=O)c1ccc(C)cc1,0.2703,23.0,19.5,0.8478260869565217
CC(=O)Nc1ccc(N)cc1,CC(O)c1ccc(C)cc1,0.1515,17.0,16.0,0.9411764705882353
CC(=O)Nc1cccc(Cl)c1,CC(O)c1ccc(C)cc1,0.1351,17.0,16.0,0.9411764705882353
CC(=O)Oc1cccc(Cl)c1,CC(=O)c1ccc(C)cc1,0.2353,17.0,16.0,0.9411764705882353
O=C(O)c1cccc(O)c1O,CC=C(O)c1ccc(Cl)cc1,0.1471,17.0,17.0,1.0
CC(=O)c1ccc(O)cc1,CC(O)C(cc1)cc1,0.1034,16.0,11.5,0.71875
O=C(O)c1cc(Cl)ccc1O,CC=C(O)c1ccc(Cl)cc1,0.2812,17.0,17.0,1.0
CC(=O)Nc1ccc(cc1)N(=O)=O,CC(O)c1ccc(cc1)S(O)O,0.125,20.5,19.5,0.9512195121951219
O=C(O)c1cccc(I)c1,CC=C(O)c1ccc(Cl)cc1,0.1765,16.0,17.0,1.0625
CON(C)C(=O)Nc1cccc(O)c1,CC(C)C(=O)N(cc1)cc1,0.1395,21.5,16.0,0.7441860465116279
O=C(O)COc1cccc(Br)c1,CC=C(O)c1ccc(Cl)cc1,0.122,21.0,17.0,0.8095238095238095
NC(=O)Nc1cccc(O)c1,CC(=O)c1ccc(C)cc1,0.1714,17.0,16.0,0.9411764705882353
O=N(=O)c1cccc(c1)N(=O)=O,CC=C(O)c1ccc(cc1)S(O)O,0.0857,19.5,20.5,1.0512820512820513
CC(C)c1ccc(N)cc1,CC(C)C(cc1)cc1,0.1667,16.0,11.5,0.71875
OC(=O)c1cccc(O)c1,CC(=O)c1ccc(C)cc1,0.2333,16.0,16.0,1.0
O=C(NCCO)c1cccnc1,CC=C(O)c1ccccc1,0.1842,21.0,16.0,0.7619047619047619
O=C(O)c1ccncc1,CC=C(O)c1ccccc1,0.2222,15.0,16.0,1.0666666666666667
O=C(O)COc1ccc(O)cc1,CC=C(O)c1ccc(Cl)cc1,0.1389,21.0,17.0,0.8095238095238095
NC(=O)c1ccc(N)cc1,CC(=O)C(cc1)cc1,0.1429,16.0,11.5,0.71875
CC(=O)Nc1cccc(O)c1,CC(O)c1ccc(C)cc1,0.1389,17.0,16.0,0.9411764705882353
O=C(O)c1cc(I)ccc1O,CC=C(O)c1ccc(Cl)cc1,0.1389,17.0,17.0,1.0
CNC(=O)Nc1cccc(OC)c1,CC(=O)c1ccc(C)cc1,0.1795,20.5,16.0,0.7804878048780488
O=C(O)COc1ccc(I)cc1,CC=C(O)c1ccc(Cl)cc1,0.1351,21.0,17.0,0.8095238095238095
CC(=O)c1cc(F)c(Cl)cc1Cl,CC(O)c1ccc(C)c(Cl)c1,0.2105,18.0,17.0,0.9444444444444444
N=C(N)c1ccc(N)cc1,CC=C(O)C(cc1)cc1,0.1,16.0,12.5,0.78125
O=C(O)COc1cccc(I)c1,CC=C(O)c1ccc(Cl)cc1,0.122,21.0,17.0,0.8095238095238095
CC(=O)Nc1cccc(I)c1,CC(O)c1ccc(C)cc1,0.1351,17.0,16.0,0.9411764705882353
NC(=O)c1ccc(N)nc1,CC(=O)C(cc1)cc1,0.1212,16.0,11.5,0.71875
CN(C)C(=O)Oc1ccc(Cl)cc1,CC(C)C(=O)N(cc1)cc1,0.1351,19.0,16.0,0.8421052631578947
OC1(CCN(CC1)C(c2ccccc2)c3ccccc3)c4occc4,CC(C(C)C(=N)c3ccccc3)c4ccccc4,0.2083,46.5,33.0,0.7096774193548387
CN(C)C(=O)Oc1cccc(F)c1,CC(C)C(=O)c1ccc(C)cc1,0.1707,19.0,19.5,1.0263157894736843
CC(=O)c1cccc(F)c1,CC(O)c1ccc(C)cc1,0.1471,16.0,16.0,1.0
O=C(O)c1ccc(O)cc1,CC=C(O)c1ccc(Cl)cc1,0.25,16.0,17.0,1.0625
O=C(O)CNC(=O)c1ccc(I)cc1,CC=C(O)C(=O)c1ccc(Cl)cc1,0.2308,23.0,20.5,0.8913043478260869
CC(=O)c1cccc(N)c1,CC(O)c1ccc(C)cc1,0.1471,16.0,16.0,1.0
O=C(Oc1ccccc1)N1CCCC1,CC=C(O)c1ccccc1,0.2424,22.0,16.0,0.7272727272727273
NC(=N)Nc1ccc(cc1)C(=O)O,CC(=O)c1ccc(cc1)C(=O)N,0.3125,20.5,19.5,0.9512195121951219
OC(=O)\C=C\c1ccc(O)cc1,CC(=O)C=C\C(cc1)cc1,0.1714,19.5,15.0,0.7692307692307693
CC(=O)c1cccc(C(C)=O)c1,CC(O)c1ccc(C(C)O)cc1,0.2,19.5,19.5,1.0
NNC(=O)c1cccc(I)c1,CC(=O)c1ccc(C)cc1,0.2,17.0,16.0,0.9411764705882353
NC(=S)c1ccc(Cl)cc1,CC(=O)N(cc1)cc1,0.0645,16.0,12.5,0.78125
CN(C)C(=O)Oc1ccc(Br)cc1,CC(C)C(=O)N(cc1)cc1,0.1351,19.0,16.0,0.8421052631578947
O=N(=O)c1ccc(cc1)N(=O)=O,CC=C(O)c1ccc(cc1)S(O)O,0.0968,19.5,20.5,1.0512820512820513
COC(=O)c1ccc(Br)o1,CC(=O)C(cc1)cc1,0.1471,16.0,11.5,0.71875
CC(=O)Oc1cccc(C(F)(F)F)c1,CC(=O)c1ccc(C(C)(F)F)cc1,0.3158,20.0,20.5,1.025
O=C(O)c1cccc(Br)c1,CC=C(O)c1ccc(Cl)cc1,0.1765,16.0,17.0,1.0625
CC(=O)c1cccc(Br)c1,CC(O)c1ccc(C)cc1,0.1471,16.0,16.0,1.0
CC(=O)c1ccc(Cl)cc1,CC(O)N(cc1)cc1,0.1,16.0,14.0,0.875
O=C(O)Cc1ccc(Br)cc1,CC=C(O)c1ccc(O)cc1,0.1515,18.5,17.0,0.918918918918919
O=C(O)COc1ccc(Cl)cc1,CC=C(O)c1ccc(Cl)cc1,0.3125,21.0,17.0,0.8095238095238095
O=C(O)Cc1ccc(Cl)cc1,CC=C(O)c1ccc(O)cc1,0.1515,18.5,17.0,0.918918918918919
CC(=O)c1cccc(Cl)c1,O(O)c1ccc(C)cc1,0.1515,16.0,15.0,0.9375
OC(=O)c1ccc(cc1)N2C(=O)CCC2=O,CC(=O)c1ccc(cc1)S(=O)NO,0.2051,25.5,22.0,0.8627450980392157
CON(C)C(=O)Nc1ccc(N)cc1,CC(C)C(=O)N(cc1)cc1,0.122,21.5,16.0,0.7441860465116279
O=C(O)c1ccc(Cl)cc1,CC=C(O)c1ccc(Cl)cc1,0.5,16.0,17.0,1.0625
NC(=O)Nc1cccc(Br)c1,CC(=O)c1ccc(C)cc1,0.1667,17.0,16.0,0.9411764705882353
O=C(O)c1ccc(I)cc1,CC=C(O)c1ccc(Cl)cc1,0.2414,16.0,17.0,1.0625
CC(=O)Nc1cccc(Cl)c1Cl,CC(O)c1ccc(C)cc1,0.1351,18.0,16.0,0.8888888888888888
CC(=O)Oc1ccc(C(=O)O)cc1,CC(O)c1ccc(C(O)O)cc1,0.1515,20.5,19.5,0.9512195121951219
NNC(=O)c1cccc(Br)c1,CC(=O)c1ccc(C)cc1,0.2,17.0,16.0,0.9411764705882353
CN(C)C(=O)Nc2ccc(Oc1ccc(Cl)cc1)cc2,CC(C)C(=O)c1ccc(C(cc2)cc2)cc1,0.1458,33.5,27.0,0.8059701492537313
NC(=O)c1cccc(O)c1,CC(=O)c1ccc(C)cc1,0.2258,16.0,16.0,1.0
CC(C)OC(=O)c1ccc(O)cc1,CC(C)C(=O)N(cc1)cc1,0.2059,20.5,16.0,0.7804878048780488
O=C(O)c1ccccc1,CC=C(O)c1ccccc1,0.4286,15.0,16.0,1.0666666666666667
CN(C)c1ccc(Cl)nn1,CC(C)C(cc1)cc1,0.0645,16.0,11.5,0.71875
CC(=O)Nc1ccc(F)cc1F,CC(O)c1ccc(C)cc1,0.1351,18.0,16.0,0.8888888888888888
CN(C)C(=O)Nc1cccc(Cl)c1,CC(C)C(=O)Nc1ccc(C)cc1,0.2439,19.0,20.5,1.0789473684210527
CC(=O)Nc1cccc(C)c1,CC(O)c1ccc(C)cc1,0.2059,17.0,16.0,0.9411764705882353
CC(=O)C=Cc1cccc(C#N)c1,CC(O)c1ccc(C(C)N)cc1,0.1163,20.5,19.5,0.9512195121951219
CC(C)c1ccc(O)cc1,CC(C)C(cc1)cc1,0.16,16.0,11.5,0.71875
NC(=O)Cc1ccc(O)cc1,CC(=O)c1ccc(C)cc1,0.2333,18.5,16.0,0.8648648648648649
NC(=O)c1cccc(F)c1,CC(=O)c1ccc(C)cc1,0.2188,16.0,16.0,1.0
COC(=O)\C=C\c1ccc(O)cc1,CC(=O)C=C\C(cc1)cc1,0.1842,20.5,15.0,0.7317073170731707
CC(=O)Nc1cccc(Br)c1,CC(O)c1ccc(C)cc1,0.1351,17.0,16.0,0.9411764705882353
C[Si](C)(C)c1ccc(O)cc1,CC[C](C)(C)C(cc1)cc1,0.0645,17.0,15.0,0.8823529411764706
CC(C)CC(N)C(=O)NC(Cc1ccc(O)cc1)C(=O)O,CC(C)C(C)C(=O)c1ccc(C(Cl)cc1)C(=O)N,0.15,36.0,26.0,0.7222222222222222
CC(=O)Nc1c(C)cc(Br)cc1C,CC(O)c1ccc(C)c(C)c1,0.1944,19.0,17.0,0.8947368421052632
CN(C)C(=O)Nc1cccc(N)c1,CC(C)C(=O)c1ccc(C)cc1,0.1707,19.0,19.5,1.0263157894736843
NNC(=O)c1ccc(I)cc1,CC(=O)c1ccc(C)cc1,0.2667,17.0,16.0,0.9411764705882353
CC(=O)Nc1ccc(C(N)=O)cc1,CC(O)c1ccc(C(C)=O)cc1,0.2941,20.5,19.5,0.9512195121951219
N#Cc1cccc(N2C(=O)CCC2=O)c1,CC(CC1CC(C(O)O)O)cc1,0.04,23.0,18.5,0.8043478260869565
CC(=O)Nc1ccc(N)cc1,CC(O)c1ccc(C)cc1,0.1515,17.0,16.0,0.9411764705882353
O=C(O)Cc1cccc(Br)c1,CC=C(O)c1ccc(Cl)cc1,0.1316,18.5,17.0,0.918918918918919
O=C(O)COc1ccc(Cl)cc1Cl,CC=C(O)c1ccc(Cl)cc1,0.2432,22.0,17.0,0.7727272727272727
NC(=O)Nc1ccc(F)cc1,CC(=O)c1ccc(C)cc1,0.1875,17.0,16.0,0.9411764705882353
CC(=O)Nc1cccc(Cl)c1,CC(O)c1ccc(C)cc1,0.1351,17.0,16.0,0.9411764705882353
O=C(O)COc1ccccc1-c1ccccc1,CC=C(O)c1ccccc1c1ccccc1,0.3333,32.0,28.0,0.875
CC(=O)Oc1cccc(O)c1,CC(O)c1ccc(C)cc1,0.1389,17.0,16.0,0.9411764705882353
NNC(=O)Nc1ccc(Cl)cc1,CC(=O)c1ccc(C)cc1,0.1765,18.0,16.0,0.8888888888888888
O=C(O)c1cccc(I)c1,CC=C(O)c1ccc(Cl)cc1,0.1765,16.0,17.0,1.0625
CON(C)C(=O)Nc1cccc(F)c1,CC(C)C(=O)Nc1ccc(C)cc1,0.2222,21.5,20.5,0.9534883720930233
NC(=O)c1ccc(Cl)cc1,CC(=O)N(cc1)cc1,0.1379,16.0,12.5,0.78125
O=C(O)c1ccccn1,CC=C(O)c1ccccc1,0.2414,15.0,16.0,1.0666666666666667
O=C(O)Cc1ccccc1I,CC=C(O)c1ccccc1,0.2258,18.5,16.0,0.8648648648648649
CNC(=O)N(C)C(=O)Nc1cc(-c2ccccc2)ccc1F,CC(=O)C(C)C(=O)C(c2ccccc2)C,0.2,34.0,25.5,0.75
CC(=O)Nc1ccc(Cl)cc1Cl,CC(O)N(cc1)cc1,0.0811,18.0,14.0,0.7777777777777778
OC(=O)c1cccc(O)c1,CC(=O)c1ccc(C)cc1,0.2333,16.0,16.0,1.0
CC(=O)Nc1cc(Cl)cc(Cl)c1,CC(O)c1ccc(C)c(Cl)c1,0.1892,18.0,17.0,0.9444444444444444
CC(C)c1ccc(N)cc1,CC(C)C(cc1)cc1,0.1667,16.0,11.5,0.71875
N#CC1CC(O)CCC1n1cc(C(N)=O)c(Nc2ccc(Cl)nc2)n1,CC#CC1CC(C)C(C(N)=O)c(Nc2ccc(Cl)cc2)n1,0.2532,42.0,30.5,0.7261904761904762
O=C(NCCO)c1cccnc1,CC=C(O)c1ccccc1,0.1842,21.0,16.0,0.7619047619047619
O=C(O)c1cc(O)cc(O)c1,CC=C(O)c1ccc(Cl)c(O)c1,0.2121,17.0,18.0,1.0588235294117647
O=C(O)c1cc(I)ccc1O,CC=C(O)c1ccc(Cl)cc1,0.1389,17.0,17.0,1.0
O=C(O)c1cccc(Cl)c1,CC=C(O)c1ccc(O)cc1,0.1818,16.0,17.0,1.0625
CON(C)C(=O)Nc1ccc(F)cc1,CC(C)C(=O)N(cc1)cc1,0.122,21.5,16.0,0.7441860465116279
OC(=O)c1cc(O)cc(O)c1,CC(=O)c1ccc(C)c(C)c1,0.2414,17.0,17.0,1.0
CN(C)C(=O)Oc1cccc(Cl)c1,CC(C)C(=O)N(cc1)cc1,0.15,19.0,16.0,0.8421052631578947
CNC(=O)Oc1cccc(Cl)c1,CC(=O)c1ccc(C)cc1,0.1842,18.0,16.0,0.8888888888888888
CC(=O)c1ccc(Cl)cc1O,CC(O)c1ccc(C)cc1,0.1429,17.0,16.0,0.9411764705882353
O=C(O)COc1ccc(Br)cc1,CC=C(O)c1ccc(Cl)cc1,0.1351,21.0,17.0,0.8095238095238095
CC(=O)Oc1ccc(C(C)=O)cc1,CC(O)c1ccc(C(C)O)cc1,0.1724,20.5,19.5,0.9512195121951219
CN(C)C(=O)Oc1ccc(Cl)cc1,CC(C)C(=O)N(cc1)cc1,0.1351,19.0,16.0,0.8421052631578947
O=C(O)c1cc(Cl)cc(Cl)c1,CC=C(O)c1ccc(Cl)c(Cl)c1,0.2581,17.0,18.0,1.0588235294117647
CC(=O)c1cc(F)c(Cl)cc1Cl,CC(O)c1ccc(C)c(Cl)c1,0.2105,18.0,17.0,0.9444444444444444
CC(=O)c1cccc(F)c1,CC(O)c1ccc(C)cc1,0.1471,16.0,16.0,1.0
CC(=O)c1cccc(N)c1,CC(O)c1ccc(C)cc1,0.1471,16.0,16.0,1.0
O=C(O)C1c2ccccc2-c2ccccc21,CC=C(O)c1ccccc1Cc1ccccc1,0.1842,28.5,30.5,1.0701754385964912
O=C(Oc1ccccc1)N1CCCC1,CC=C(O)c1ccccc1,0.2424,22.0,16.0,0.7272727272727273
CC(=O)Nc1c(C)cc(O)cc1C,CC(O)c1ccc(C)c(C)c1,0.2,19.0,17.0,0.8947368421052632
CON(C)C(=O)Nc1cccc(CO)c1,CC(C)C(=O)c1ccc(C)cc1,0.1489,24.0,19.5,0.8125
NC(=O)Nc1ccc(Oc2ccc(Br)cc2)cc1,CC(=O)c1ccc(C(cc2)cc2)cc1,0.1364,31.5,23.5,0.746031746031746
CC(=O)c1ccc(F)cc1,CC(O)c1ccc(C)cc1,0.1667,16.0,16.0,1.0
NC(=S)c1ccc(Cl)cc1,CC(=O)N(cc1)cc1,0.0645,16.0,12.5,0.78125
CC(=O)Oc1ccc(N)cc1,CC(O)c1ccc(C)cc1,0.1515,17.0,16.0,0.9411764705882353
OC(=O)\C=C\c1ccc(O)cc1,CC(O)C=C\C(cc1)cc1,0.0789,19.5,15.0,0.7692307692307693
COC(=O)c1ccc(Br)o1,CC(=O)C(cc1)cc1,0.1471,16.0,11.5,0.71875
O=N(=O)c1ccc(cc1)N(=O)=O,CC=C(O)c1ccc(cc1)C(O)O,0.0968,19.5,20.5,1.0512820512820513
O=NN(CCCl)C(=O)NC1CCCCC1,CC=C(O)C(=O)c1ccccc1,0.0638,23.0,19.5,0.8478260869565217
CC(=O)c1cccc(Br)c1,CC(O)c1ccc(C)cc1,0.1471,16.0,16.0,1.0
CC(=O)c1ccc(Cl)cc1,CC(O)C(cc1)cc1,0.1,16.0,11.5,0.71875
O=C(c1ccccc1)N1CCCCC1,CC=C(O)c1ccccc1,0.3448,22.0,16.0,0.7272727272727273
O=C(O)c1ccc(CO)cc1,CC=C(O)c1ccc(Cl)cc1,0.2258,18.5,17.0,0.918918918918919
O=C(O)c1cccc(F)c1F,CC=C(O)c1ccc(O)cc1,0.1471,17.0,17.0,1.0
O=C(O)c1cccc(Br)c1,CC=C(O)c1ccc(O)cc1,0.1818,16.0,17.0,1.0625
NC(=O)Nc1cccc(Br)c1,CC(=O)c1ccc(C)cc1,0.1667,17.0,16.0,0.9411764705882353
CC(=O)c1cccc(Cl)c1,CC(O)c1ccc(C)cc1,0.1471,16.0,16.0,1.0
O=C(O)Cc1ccc(Cl)cc1,CC=C(O)c1ccc(Cl)cc1,0.3448,18.5,17.0,0.918918918918919
O=C(O)c1ccc(I)cc1,CC=C(O)c1ccc(Cl)cc1,0.2414,16.0,17.0,1.0625
NC(=O)c1cccc(N)c1,CC(=O)c1ccc(C)cc1,0.2258,16.0,16.0,1.0
O=C(O)Cc1ccc(Br)cc1,CC=C(O)c1ccc(Cl)cc1,0.1471,18.5,17.0,0.918918918918919
CC(C)OC(=O)c1ccc(O)cc1,CC(C)C(=O)N(cc1)cc1,0.2059,20.5,16.0,0.7804878048780488
Cc1ccc(O)c(C)c1,CC(cc1)c(C)c1C,0.1379,13.5,10.0,0.7407407407407407
CN(C)C(=O)Oc1ccc(F)cc1,CC(C)C(=O)N(cc1)cc1,0.1351,19.0,16.0,0.8421052631578947
CC(=O)N(C)c1ccc(O)cc1,CC(O)N(C)C(cc1)cc1,0.1429,18.0,15.0,0.8333333333333334
Cc1ccc(N)c(C)c1,CC(cc1)c(C)c1C,0.1379,13.5,10.0,0.7407407407407407
CN(C)C(=O)Nc1cccc(Cl)c1,CC(C)C(=O)N(cc1)cc1,0.15,19.0,16.0,0.8421052631578947
NC(=O)c1cccc(Br)c1,CC(=O)c1ccc(C)cc1,0.2188,16.0,16.0,1.0
O=C(O)c1cc(O)nc(O)n1,CC=C(O)c1ccc(Cl)c(O)c1,0.1538,17.0,18.0,1.0588235294117647
CN(C)C(=O)OCc1ccc(Br)cc1,CC(C)C(=O)c1ccc(Cl)cc1,0.1707,21.5,19.5,0.9069767441860465
CN(C)c1ccc(Cl)nn1,CC(C)C(cc1)cc1,0.0645,16.0,11.5,0.71875
CN(C)C(=O)Nc1ccc(F)cc1,CC(C)C(=O)N(cc1)cc1,0.1351,19.0,16.0,0.8421052631578947
CC(=O)Nc1cc(C)cc(C)c1,CC(O)c1ccc(C)c(C)c1,0.1765,18.0,17.0,0.9444444444444444
CNC(=O)N(C)C(=O)Nc1cc(OC)ccc1F,CC(=O)c1ccc(C)C(=O)NC(C)cc1N,0.1148,25.5,19.5,0.7647058823529411
O=C(O)Cc1ccccc1,CC=C(O)c1ccccc1,0.2692,17.5,16.0,0.9142857142857143
NC(=O)Cc1ccc(O)cc1,CC(=O)c1ccc(C)cc1,0.2333,18.5,16.0,0.8648648648648649
O=N(=O)c1cc(Cl)c(Cl)cc1,CC=C(O)c1ccc(Cl)c(Cl)c1,0.303,17.0,18.0,1.0588235294117647
NC(=O)c1cccc(O)c1,CC(=O)c1ccc(C)cc1,0.2258,16.0,16.0,1.0
O=C(O)COc1ccccc1Br,CC=C(O)c1ccccc1,0.2059,21.0,16.0,0.7619047619047619
NC(=O)c1ccc(I)cc1,CC(=O)c1ccc(C)cc1,0.2963,16.0,16.0,1.0
CC(=O)Nc1ccc(I)cc1,CC(O)c1ccc(C)cc1,0.1515,17.0,16.0,0.9411764705882353
Cc1ncc(-c2ccccc2)nc1-c1ccccc1,CC(c2ccccc2)Cc1ccccc1,0.1842,35.5,28.5,0.8028169014084507
OC(=O)c1ccc(O)cc1,CC(=O)C(cc1)cc1,0.1481,16.0,11.5,0.71875
CC(=O)Nc1ccc(N)cc1,CC(O)c1ccc(C)cc1,0.1515,17.0,16.0,0.9411764705882353
C[Si](C)(C)c1ccc(O)cc1,CC[C](C)(C)C(cc1)cc1,0.0645,17.0,15.0,0.8823529411764706
CCC(=O)c1ccc(O)cc1,CC(O)N(cc1)cc1,0.0938,18.5,14.0,0.7567567567567568
CC(=O)Nc1cc(OCC(=O)O)ccc1Cl,CC(O)c1ccc(C(O)O)cc1,0.1111,26.5,19.5,0.7358490566037735
CC(=O)Nc1c(C)cc(Br)cc1C,CC(O)c1ccc(C)c(C)c1,0.1944,19.0,17.0,0.8947368421052632
CC(=O)c1ccc(Br)cc1O,CC(O)c1ccc(C)cc1,0.1429,17.0,16.0,0.9411764705882353
O=C(O)Cc1cccc(Br)c1,CC=C(O)c1ccc(Cl)cc1,0.1316,18.5,17.0,0.918918918918919
O=C(O)COc1ccc(Cl)cc1Cl,CC=C(O)c1ccc(Cl)cc1,0.2432,22.0,17.0,0.7727272727272727
CC(C)c1ccc(O)cc1,CC(C)C(cc1)cc1,0.16,16.0,11.5,0.71875
NC(=O)Nc1ccc(F)cc1,CC(=O)c1ccc(C)cc1,0.1875,17.0,16.0,0.9411764705882353
O=C(O)c1cccc(O)c1O,CC=C(O)c1ccc(Cl)cc1,0.1471,17.0,17.0,1.0
O=C(O)c1cccc(F)c1,CC=C(O)c1ccc(Cl)cc1,0.1765,16.0,17.0,1.0625
CON(C)C(=O)Nc1cccc(F)c1,CC(C)C(=O)c1ccc(C)cc1,0.1556,21.5,19.5,0.9069767441860465
CNC(=O)N(C)C(=O)Nc1cc(I)ccc1F,CC(=O)c1ccc(C)C(=O)NC(C)cc1,0.1228,23.0,18.5,0.8043478260869565
NC(=O)Nc1ccc(Br)cc1,CC(=O)c1ccc(C)cc1,0.1875,17.0,16.0,0.9411764705882353
CC(=O)c1ccc(O)cc1,CC(O)N(cc1)cc1,0.1034,16.0,14.0,0.875
CC(=O)Nc1cc(Cl)cc(Cl)c1,CC(O)c1ccc(C)c(Cl)c1,0.1892,18.0,17.0,0.9444444444444444
CNC(=O)N(C)C(=O)Nc1cc(-c2ccccc2)ccc1F,CC(=O)c1ccc(C)C(=O)NC(c2ccccc2)cc1,0.1774,34.0,29.5,0.8676470588235294
OC(=O)c1cccc(O)c1,CC(=O)c1ccc(NC)cc1,0.2121,16.0,18.5,1.15625
O=C(O)c1cc(O)cc(O)c1,CC=C(O)c1ccc(Cl)c(O)c1,0.2121,17.0,18.0,1.0588235294117647
O=NN(CCCl)C(=O)NC1CCCCC1Cl,CC=C(O)C(=O)c1ccccc1,0.06,24.0,19.5,0.8125
O=C(NCCO)c1cccnc1,CC=C(O)c1ccccc1,0.1842,21.0,16.0,0.7619047619047619
N#CC1CC(O)CCC1n1cc(C(N)=O)c(Nc2ccc(Cl)nc2)n1,CC#CC1CC(C)cc(C(N)=O)c(Nc2ccc(Cl)cc2)n1,0.2625,42.0,31.5,0.75
O=C(O)COc1ccc(O)cc1,CC=C(O)c1ccc(Cl)cc1,0.1389,21.0,17.0,0.8095238095238095
CON(C)C(=O)Nc1ccc(F)cc1,CC(C)C(=O)N(cc1)cc1,0.122,21.5,16.0,0.7441860465116279
CC(=O)c1cccc(O)c1,CC(O)c1ccc(C)cc1,0.1515,16.0,16.0,1.0
CC(C)c1ccc(N)cc1,CC(C)C(cc1)cc1,0.1667,16.0,11.5,0.71875
N#CC1CCCCC1n1cc(C(N)=O)c(Nc2cc(Cl)cc(Cl)c2)n1,CC#CC1CC(C(N)=O)c(Nc2ccc(Cl)c(Cl)c2)n1,0.2466,42.0,29.5,0.7023809523809523
NC(=O)c1ccc(N)cc1,CC(=O)C(cc1)cc1,0.1429,16.0,11.5,0.71875
CC(=O)c1ccc(N)cc1,CC(O)C(cc1)cc1,0.1,16.0,11.5,0.71875
OC(=O)c1cc(O)cc(O)c1,CC(=O)c1ccc(C)c(C)c1,0.2414,17.0,17.0,1.0
CC(=O)Nc1ccc(Br)cc1,CC(O)c1ccc(C)cc1,0.1515,17.0,16.0,0.9411764705882353
CC(=O)c1cc(F)c(Cl)cc1Cl,CC(O)c1ccc(C)c(Cl)c1,0.2105,18.0,17.0,0.9444444444444444
O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1,CC=C=C(c2ccccc2)C1(Cl)cN1,0.1786,31.5,23.5,0.746031746031746
CC(=O)Nc1ccc(Cl)cc1,CC(O)OC(cc1)cc1,0.0833,17.0,14.0,0.8235294117647058
CC(=O)Oc1ccc(C(C)=O)cc1,CC(O)c1ccc(C(C)=O)cc1,0.4483,20.5,19.5,0.9512195121951219
CNC(=O)Oc1cc(C)cc(C)c1,CC(=O)c1ccc(C)c(C)c1,0.2286,19.0,17.0,0.8947368421052632
CN(C)C(=O)Oc1cccc(F)c1,CC(C)C(=O)N(cc1)cc1,0.15,19.0,16.0,0.8421052631578947
CN(C)C(=O)Oc1ccc(Cl)cc1,CC(C)C(=O)N(cc1)cc1,0.1351,19.0,16.0,0.8421052631578947
NC(=O)c1ccc(Cl)nn1,CC(=O)C(cc1)cc1,0.1212,16.0,11.5,0.71875
CON(C)C(=O)Nc1cccc(C(F)(F)F)c1,CC(C)C(=O)Nc1ccc(C(F)(F)F)cc1,0.3478,24.5,23.5,0.9591836734693877
CC(C)OC(=O)\C=C\c1ccc(O)cc1,CC(C)C(=O)C=C\C(cc1)cc1,0.2143,24.0,18.5,0.7708333333333334
NC(=O)Nc1ccc(C(=O)O)cc1,CC(=O)c1ccc(C(O)O)cc1,0.2353,20.5,19.5,0.9512195121951219
O=C(Oc1ccccc1)N1CCCC1,CC=C(O)c1ccccc1,0.2424,22.0,16.0,0.7272727272727273
O=C(O)C1c2ccccc2-c2ccccc21,CC=C(O)c1ccccc1Cc1ccccc1,0.1842,28.5,30.5,1.0701754385964912
NC(=O)Nc1ccc(Cl)cc1,CC(=O)c1ccc(C)cc1,0.1875,17.0,16.0,0.9411764705882353
CON(C)C(=O)Nc1cccc(CO)c1,CC(C)C(=O)Nc1ccc(C)cc1,0.2128,24.0,20.5,0.8541666666666666
OC(=O)\C=C\c1ccc(O)cc1,CC(=O)C=C\c1ccc(O)cc1,0.6538,19.5,19.5,1.0
O=C(O)c1ccc(Br)cc1,CC=C(O)c1ccc(O)cc1,0.25,16.0,17.0,1.0625
Cc1ccc(O)c(N)c1,CC(cc1)c(C)c1C,0.129,13.5,10.0,0.7407407407407407
Cc1ccc(Cl)c(C)c1,CC(cc1)c(Cl)c1C,0.2069,13.5,10.0,0.7407407407407407
CN(C)C(=O)OCc1ccc(C(F)(F)F)cc1,CC(C)C(=O)Nc1ccc(C(C)(F)F)cc1,0.2609,24.5,25.0,1.0204081632653061
CC(=O)c1ccc(F)cc1,CC(O)OC(cc1)cc1,0.0909,16.0,14.0,0.875
CN(C)C(=O)Oc1ccc(Br)cc1,CC(C)C(=O)N(cc1)cc1,0.1351,19.0,16.0,0.8421052631578947
NC(=S)c1ccc(Cl)cc1,CC(=O)N(cc1)cc1,0.0645,16.0,12.5,0.78125
O=N(=O)c1ccc(cc1)N(=O)=O,CC=C(O)c1ccc(cc1)S(O)O,0.0968,19.5,20.5,1.0512820512820513
OC(=O)CCCN1C(=O)S\C(=C/C=C/c2ccccc2)\C1=O,CC(=O)C(=O)C(=C=C/C\C\c2ccccc2)\C=O,0.1719,37.5,31.5,0.84
O=C(O)c1ccc(CO)cc1,CC=C(O)c1ccc(Cl)cc1,0.2258,18.5,17.0,0.918918918918919
O=C(O)Cc1ccc(Br)cc1,CC=C(O)c1ccc(Cl)cc1,0.1471,18.5,17.0,0.918918918918919
CC(=O)Nc1cccc(OCC(=O)O)c1,CC(O)c1ccc(C(=O)O)cc1,0.1778,25.5,19.5,0.7647058823529411
